id,name
12028,"sklearn.pipeline.C58a579ff6778b(n1=sklearn.impute.SimpleImputer,n2=sklearn.preprocessing._encoders.OneHotEncoder,c=sklearn.linear_model.logistic.LogisticRegression)"
12029,"sklearn.pipeline.C58a57c601a9c1(n1=sklearn.impute.SimpleImputer,c=sklearn.linear_model.logistic.LogisticRegression)"
12030,"sklearn.pipeline.C37676eb8c1b457(n1=sklearn.impute.SimpleImputer,c=sklearn.linear_model.logistic.LogisticRegression)"
12031,"sklearn.pipeline.C37676f07fa7aa7(n1=sklearn.impute.SimpleImputer,c=sklearn.linear_model.logistic.LogisticRegression)"
12032,"sklearn.pipeline.C376770cb31af78(n1=sklearn.compose._column_transformer.C58a581451c46b(n2=sklearn.preprocessing._function_transformer.C58a581451c414),c=sklearn.linear_model.logistic.LogisticRegression)"
12033,sklearn.compose._column_transformer.C58a581451c46b(n2=sklearn.preprocessing._function_transformer.C58a581451c414)
12034,sklearn.preprocessing._function_transformer.C58a581451c414
12035,"sklearn.pipeline.C58a5829714fa0(n3=sklearn.pipeline.C3767719e6d16a5(n4=sklearn.pipeline.C3767719e6d0937(n5=sklearn.compose._column_transformer.C58a5829714d78(n6=sklearn.preprocessing._function_transformer.C3767719e6d045a)),n7=sklearn.pipeline.C3767719e6d13a0(n8=sklearn.compose._column_transformer.C3767719e6d1234(n9=sklearn.preprocessing._function_transformer.C58a5829714e80))),n10=fastsklearnfeature.transformations.IdentityTransformation.C3767719e6d1ad1,c=sklearn.linear_model.logistic.LogisticRegression)"
12036,"sklearn.pipeline.C3767719e6d16a5(n4=sklearn.pipeline.C3767719e6d0937(n5=sklearn.compose._column_transformer.C58a5829714d78(n6=sklearn.preprocessing._function_transformer.C3767719e6d045a)),n7=sklearn.pipeline.C3767719e6d13a0(n8=sklearn.compose._column_transformer.C3767719e6d1234(n9=sklearn.preprocessing._function_transformer.C58a5829714e80)))"
12037,sklearn.pipeline.C3767719e6d0937(n5=sklearn.compose._column_transformer.C58a5829714d78(n6=sklearn.preprocessing._function_transformer.C3767719e6d045a))
12038,sklearn.compose._column_transformer.C58a5829714d78(n6=sklearn.preprocessing._function_transformer.C3767719e6d045a)
12039,sklearn.preprocessing._function_transformer.C3767719e6d045a
12040,sklearn.pipeline.C3767719e6d13a0(n8=sklearn.compose._column_transformer.C3767719e6d1234(n9=sklearn.preprocessing._function_transformer.C58a5829714e80))
12041,sklearn.compose._column_transformer.C3767719e6d1234(n9=sklearn.preprocessing._function_transformer.C58a5829714e80)
12042,sklearn.preprocessing._function_transformer.C58a5829714e80
12043,fastsklearnfeature.transformations.IdentityTransformation.C3767719e6d1ad1
12044,"sklearn.pipeline.C376771ff9d5230(n1=sklearn.impute.SimpleImputer,c=sklearn.linear_model.logistic.LogisticRegression)"
12045,"sklearn.pipeline.C58a5cba134322(n1=sklearn.pipeline.C37679f44c099a3(n2=sklearn.pipeline.C37679f44c090a7(n3=sklearn.compose._column_transformer.C37679f44c08dae(n4=sklearn.preprocessing._function_transformer.C37679f44c08c2e),n5=fastsklearnfeature.transformations.PandasDiscretizerTransformation.C37679f44c08f90),n6=sklearn.pipeline.C37679f44c09759(n7=sklearn.compose._column_transformer.C37679f44c0951d(n8=sklearn.preprocessing._function_transformer.C58a5cba134208),n9=fastsklearnfeature.transformations.ImputationTransformation.C37679f44c0966f)),n10=fastsklearnfeature.transformations.IdentityTransformation.C58a5cba13430d,c=sklearn.linear_model.logistic.LogisticRegression)"
12046,"sklearn.pipeline.C37679f44c099a3(n2=sklearn.pipeline.C37679f44c090a7(n3=sklearn.compose._column_transformer.C37679f44c08dae(n4=sklearn.preprocessing._function_transformer.C37679f44c08c2e),n5=fastsklearnfeature.transformations.PandasDiscretizerTransformation.C37679f44c08f90),n6=sklearn.pipeline.C37679f44c09759(n7=sklearn.compose._column_transformer.C37679f44c0951d(n8=sklearn.preprocessing._function_transformer.C58a5cba134208),n9=fastsklearnfeature.transformations.ImputationTransformation.C37679f44c0966f))"
12047,"sklearn.pipeline.C37679f44c090a7(n3=sklearn.compose._column_transformer.C37679f44c08dae(n4=sklearn.preprocessing._function_transformer.C37679f44c08c2e),n5=fastsklearnfeature.transformations.PandasDiscretizerTransformation.C37679f44c08f90)"
12048,sklearn.compose._column_transformer.C37679f44c08dae(n4=sklearn.preprocessing._function_transformer.C37679f44c08c2e)
12049,sklearn.preprocessing._function_transformer.C37679f44c08c2e
12050,fastsklearnfeature.transformations.PandasDiscretizerTransformation.C37679f44c08f90
12051,"sklearn.pipeline.C37679f44c09759(n7=sklearn.compose._column_transformer.C37679f44c0951d(n8=sklearn.preprocessing._function_transformer.C58a5cba134208),n9=fastsklearnfeature.transformations.ImputationTransformation.C37679f44c0966f)"
12052,sklearn.compose._column_transformer.C37679f44c0951d(n8=sklearn.preprocessing._function_transformer.C58a5cba134208)
12053,sklearn.preprocessing._function_transformer.C58a5cba134208
12054,fastsklearnfeature.transformations.ImputationTransformation.C37679f44c0966f
12055,fastsklearnfeature.transformations.IdentityTransformation.C58a5cba13430d
12056,torch.nn.modules.container.Sequential.b5ab24e63b447fae
12057,torch.nn.modules.container.Sequential.bea83715a3ce7bb8
12058,openml.extensions.pytorch.layers.functional.Functional.692319b2f8895654
12059,torch.nn.modules.batchnorm.BatchNorm2d.5b43f4567252307e
12060,torch.nn.modules.container.Sequential.8c3a3adae048736d
12061,torch.nn.modules.conv.Conv2d.68c2708bb5ca5271
12062,torch.nn.modules.activation.LeakyReLU.33129a7dc8151b58
12063,torch.nn.modules.pooling.MaxPool2d.a82ab0cb4dc62f81
12064,torch.nn.modules.conv.Conv2d.c9a20b6cbd88b470
12065,torch.nn.modules.activation.LeakyReLU.aaff3d78de23baa9
12066,torch.nn.modules.pooling.MaxPool2d.f09c527ba30d54ac
12067,torch.nn.modules.container.Sequential.188f7c65ed526385
12068,openml.extensions.pytorch.layers.functional.Functional.64a05b68d7ce34c7
12069,torch.nn.modules.linear.Linear.763c71e8857b490b
12070,torch.nn.modules.activation.LeakyReLU.a147269bee07b60
12071,torch.nn.modules.dropout.Dropout.21f7bcdd2fb8559f
12072,torch.nn.modules.linear.Linear.18e72296e9b53012
12073,torch.nn.modules.container.Sequential.e88dfaf8998b5af
12074,torch.nn.modules.linear.Linear.f35a25913f1103c7
12075,torch.nn.modules.activation.LeakyReLU.7366c62ce4c8bfaf
12076,torch.nn.modules.dropout.Dropout.18012476d0e8e500
12077,torch.nn.modules.linear.Linear.38d66f6334170185
12078,torch.nn.modules.activation.LeakyReLU.9804d07d6678a94
12079,torch.nn.modules.dropout.Dropout.3610aaf07ea959c9
12080,torch.nn.modules.linear.Linear.86ac30f6f93b9206
12081,torch.nn.modules.activation.LeakyReLU.5f187e0bf0c2300a
12082,torch.nn.modules.dropout.Dropout.b0b6c49122400c05
12083,torch.nn.modules.linear.Linear.73659032992a8826
12084,torch.nn.modules.activation.LeakyReLU.81e10aa61cf2aa0b
12085,torch.nn.modules.dropout.Dropout.70e083a6ad03db1
12086,torch.nn.modules.linear.Linear.a49dd6de1fb28b44
12087,mxnet.gluon.nn.basic_layers.HybridSequential.e59b914b
12088,"sklearn.pipeline.C37685d5183c8ca(n1=sklearn.compose._column_transformer.C37685d5183c6d3(n2=sklearn.preprocessing._function_transformer.C58a6fbb59fa15),c=sklearn.linear_model.logistic.LogisticRegression)"
12089,sklearn.compose._column_transformer.C37685d5183c6d3(n2=sklearn.preprocessing._function_transformer.C58a6fbb59fa15)
12090,sklearn.preprocessing._function_transformer.C58a6fbb59fa15
12091,"sklearn.pipeline.C58a6fc7b9a564(n1=sklearn.compose._column_transformer.C37685dcd406d2a(n2=sklearn.preprocessing._function_transformer.C37685dcd406840),c=sklearn.linear_model.logistic.LogisticRegression)"
12092,sklearn.compose._column_transformer.C37685dcd406d2a(n2=sklearn.preprocessing._function_transformer.C37685dcd406840)
12093,sklearn.preprocessing._function_transformer.C37685dcd406840
12094,"sklearn.pipeline.C37685dd9577d42(n3=sklearn.compose._column_transformer.C37685dd9576900(n4=sklearn.preprocessing._function_transformer.C58a6fc8ef237f),n5=fastsklearnfeature.transformations.PandasDiscretizerTransformation.C58a6fc8ef257c,c=sklearn.linear_model.logistic.LogisticRegression)"
12095,sklearn.compose._column_transformer.C37685dd9576900(n4=sklearn.preprocessing._function_transformer.C58a6fc8ef237f)
12096,sklearn.preprocessing._function_transformer.C58a6fc8ef237f
12097,fastsklearnfeature.transformations.PandasDiscretizerTransformation.C58a6fc8ef257c
12098,"sklearn.pipeline.C58a6fe15698cd(n6=sklearn.pipeline.C8dd7fcef0f2f(n7=sklearn.pipeline.C37685ecd61db3f(n8=sklearn.compose._column_transformer.C58a6fe1569570(n9=sklearn.preprocessing._function_transformer.C37685ecd61d389)),n10=sklearn.pipeline.C37685ecd61e944(n11=sklearn.compose._column_transformer.C37685ecd61e652(n12=sklearn.preprocessing._function_transformer.C37685ecd61e46e))),n13=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C37685ecd61f5e2,c=sklearn.linear_model.logistic.LogisticRegression)"
12099,"sklearn.pipeline.C8dd7fcef0f2f(n7=sklearn.pipeline.C37685ecd61db3f(n8=sklearn.compose._column_transformer.C58a6fe1569570(n9=sklearn.preprocessing._function_transformer.C37685ecd61d389)),n10=sklearn.pipeline.C37685ecd61e944(n11=sklearn.compose._column_transformer.C37685ecd61e652(n12=sklearn.preprocessing._function_transformer.C37685ecd61e46e)))"
12100,sklearn.pipeline.C37685ecd61db3f(n8=sklearn.compose._column_transformer.C58a6fe1569570(n9=sklearn.preprocessing._function_transformer.C37685ecd61d389))
12101,sklearn.compose._column_transformer.C58a6fe1569570(n9=sklearn.preprocessing._function_transformer.C37685ecd61d389)
12102,sklearn.preprocessing._function_transformer.C37685ecd61d389
12103,sklearn.pipeline.C37685ecd61e944(n11=sklearn.compose._column_transformer.C37685ecd61e652(n12=sklearn.preprocessing._function_transformer.C37685ecd61e46e))
12104,sklearn.compose._column_transformer.C37685ecd61e652(n12=sklearn.preprocessing._function_transformer.C37685ecd61e46e)
12105,sklearn.preprocessing._function_transformer.C37685ecd61e46e
12106,fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C37685ecd61f5e2
12107,"sklearn.pipeline.C376860efbc5e52(n1=sklearn.compose._column_transformer.C376860efbc56e6(n2=sklearn.preprocessing._function_transformer.C376860efbc4fbf),c=sklearn.linear_model.logistic.LogisticRegression)"
12108,sklearn.compose._column_transformer.C376860efbc56e6(n2=sklearn.preprocessing._function_transformer.C376860efbc4fbf)
12109,sklearn.preprocessing._function_transformer.C376860efbc4fbf
12110,"sklearn.pipeline.C37686126d86b3c(n3=sklearn.compose._column_transformer.C58a701d7c09f2(n4=sklearn.preprocessing._function_transformer.C37686126d86014),n5=fastsklearnfeature.transformations.PandasDiscretizerTransformation.C37686126d8680b,c=sklearn.linear_model.logistic.LogisticRegression)"
12111,sklearn.compose._column_transformer.C58a701d7c09f2(n4=sklearn.preprocessing._function_transformer.C37686126d86014)
12112,sklearn.preprocessing._function_transformer.C37686126d86014
12113,fastsklearnfeature.transformations.PandasDiscretizerTransformation.C37686126d8680b
12114,"sklearn.pipeline.C3768649f29d130(n14=sklearn.pipeline.C3768649f29cae7(n15=sklearn.pipeline.C3768649f29b836(n16=sklearn.compose._column_transformer.C3768649f29b177(n17=sklearn.preprocessing._function_transformer.C58a707650f7e5),n18=fastsklearnfeature.transformations.PandasDiscretizerTransformation.C8dd80bd4e5a9),n19=sklearn.pipeline.C3768649f29c71f(n20=sklearn.compose._column_transformer.C58a707650f9c9(n21=sklearn.preprocessing._function_transformer.C3768649f29bfd4),n22=fastsklearnfeature.transformations.ImputationTransformation.C3768649f29c566)),n23=fastsklearnfeature.transformations.IdentityTransformation.C3768649f29cffa,c=sklearn.linear_model.logistic.LogisticRegression)"
12115,"sklearn.pipeline.C3768649f29cae7(n15=sklearn.pipeline.C3768649f29b836(n16=sklearn.compose._column_transformer.C3768649f29b177(n17=sklearn.preprocessing._function_transformer.C58a707650f7e5),n18=fastsklearnfeature.transformations.PandasDiscretizerTransformation.C8dd80bd4e5a9),n19=sklearn.pipeline.C3768649f29c71f(n20=sklearn.compose._column_transformer.C58a707650f9c9(n21=sklearn.preprocessing._function_transformer.C3768649f29bfd4),n22=fastsklearnfeature.transformations.ImputationTransformation.C3768649f29c566))"
12116,"sklearn.pipeline.C3768649f29b836(n16=sklearn.compose._column_transformer.C3768649f29b177(n17=sklearn.preprocessing._function_transformer.C58a707650f7e5),n18=fastsklearnfeature.transformations.PandasDiscretizerTransformation.C8dd80bd4e5a9)"
12117,sklearn.compose._column_transformer.C3768649f29b177(n17=sklearn.preprocessing._function_transformer.C58a707650f7e5)
12118,sklearn.preprocessing._function_transformer.C58a707650f7e5
12119,fastsklearnfeature.transformations.PandasDiscretizerTransformation.C8dd80bd4e5a9
12120,"sklearn.pipeline.C3768649f29c71f(n20=sklearn.compose._column_transformer.C58a707650f9c9(n21=sklearn.preprocessing._function_transformer.C3768649f29bfd4),n22=fastsklearnfeature.transformations.ImputationTransformation.C3768649f29c566)"
12121,sklearn.compose._column_transformer.C58a707650f9c9(n21=sklearn.preprocessing._function_transformer.C3768649f29bfd4)
12122,sklearn.preprocessing._function_transformer.C3768649f29bfd4
12123,fastsklearnfeature.transformations.ImputationTransformation.C3768649f29c566
12124,fastsklearnfeature.transformations.IdentityTransformation.C3768649f29cffa
12125,sklearn.tree.tree.DecisionTreeClassifier
12126,sklearn.linear_model.logistic.LogisticRegression
12127,sklearn.ensemble._hist_gradient_boosting.gradient_boosting.HistGradientBoostingClassifier
12128,"sklearn.pipeline.Pipeline(Imputer=sklearn.impute.SimpleImputer,OneHotEncoder=sklearn.preprocessing._encoders.OneHotEncoder,fs=sklearn.feature_selection.univariate_selection.SelectPercentile,rf=sklearn.ensemble.forest.RandomForestClassifier)"
12129,sklearn.feature_selection.univariate_selection.SelectPercentile
12130,"sklearn.pipeline.Pipeline(Imputer=sklearn.impute.SimpleImputer,fs=sklearn.feature_selection.univariate_selection.SelectPercentile,rf=sklearn.ensemble.forest.RandomForestClassifier)"
12131,"sklearn.pipeline.Pipeline(polynomialfeatures=sklearn.preprocessing.data.PolynomialFeatures,logisticregression=sklearn.linear_model.logistic.LogisticRegression)"
12132,sklearn.preprocessing.data.PolynomialFeatures
12133,"sklearn.pipeline.Pipeline(Imputer=sklearn.impute.SimpleImputer,fs=sklearn.feature_selection.univariate_selection.SelectPercentile,scaler=sklearn.preprocessing.data.StandardScaler,lr=sklearn.linear_model.logistic.LogisticRegression)"
12134,"sklearn.pipeline.C3768b843a7597a(n1=sklearn.compose._column_transformer.C3768b843a7510a(n2=sklearn.preprocessing._function_transformer.C8dd8e1f4df75),c=sklearn.linear_model.logistic.LogisticRegression)"
12135,sklearn.compose._column_transformer.C3768b843a7510a(n2=sklearn.preprocessing._function_transformer.C8dd8e1f4df75)
12136,sklearn.preprocessing._function_transformer.C8dd8e1f4df75
12137,"sklearn.pipeline.C58a78d3e4c058(n3=sklearn.compose._column_transformer.C58a78d3e4bfe7(n4=sklearn.preprocessing._function_transformer.C58a78d3e4bfb3),n5=fastsklearnfeature.transformations.OneDivisionTransformation.C3768b846ef81b5,c=sklearn.linear_model.logistic.LogisticRegression)"
12138,sklearn.compose._column_transformer.C58a78d3e4bfe7(n4=sklearn.preprocessing._function_transformer.C58a78d3e4bfb3)
12139,sklearn.preprocessing._function_transformer.C58a78d3e4bfb3
12140,fastsklearnfeature.transformations.OneDivisionTransformation.C3768b846ef81b5
12141,"sklearn.pipeline.C3768b852024a15(n6=sklearn.compose._column_transformer.C3768b8520243dd(n7=sklearn.preprocessing._function_transformer.C3768b8520240f3),n8=fastsklearnfeature.transformations.OneDivisionTransformation.C3768b85202476c,c=sklearn.linear_model.logistic.LogisticRegression)"
12142,sklearn.compose._column_transformer.C3768b8520243dd(n7=sklearn.preprocessing._function_transformer.C3768b8520240f3)
12143,sklearn.preprocessing._function_transformer.C3768b8520240f3
12144,fastsklearnfeature.transformations.OneDivisionTransformation.C3768b85202476c
12145,"sklearn.pipeline.C3768b867c37357(n9=sklearn.pipeline.C3768b867c36a79(n10=sklearn.pipeline.C3768b867c35aca(n11=sklearn.compose._column_transformer.C3768b867c3575f(n12=sklearn.preprocessing._function_transformer.C58a78d72d2216)),n13=sklearn.pipeline.C3768b867c3673d(n14=sklearn.compose._column_transformer.C3768b867c36565(n15=sklearn.preprocessing._function_transformer.C3768b867c363d7))),n16=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C3768b867c36eef,n17=fastsklearnfeature.transformations.OneDivisionTransformation.C3768b867c37181,c=sklearn.linear_model.logistic.LogisticRegression)"
12146,"sklearn.pipeline.C3768b867c36a79(n10=sklearn.pipeline.C3768b867c35aca(n11=sklearn.compose._column_transformer.C3768b867c3575f(n12=sklearn.preprocessing._function_transformer.C58a78d72d2216)),n13=sklearn.pipeline.C3768b867c3673d(n14=sklearn.compose._column_transformer.C3768b867c36565(n15=sklearn.preprocessing._function_transformer.C3768b867c363d7)))"
12147,sklearn.pipeline.C3768b867c35aca(n11=sklearn.compose._column_transformer.C3768b867c3575f(n12=sklearn.preprocessing._function_transformer.C58a78d72d2216))
12148,sklearn.compose._column_transformer.C3768b867c3575f(n12=sklearn.preprocessing._function_transformer.C58a78d72d2216)
12149,sklearn.preprocessing._function_transformer.C58a78d72d2216
12150,sklearn.pipeline.C3768b867c3673d(n14=sklearn.compose._column_transformer.C3768b867c36565(n15=sklearn.preprocessing._function_transformer.C3768b867c363d7))
12151,sklearn.compose._column_transformer.C3768b867c36565(n15=sklearn.preprocessing._function_transformer.C3768b867c363d7)
12152,sklearn.preprocessing._function_transformer.C3768b867c363d7
12153,fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C3768b867c36eef
12154,fastsklearnfeature.transformations.OneDivisionTransformation.C3768b867c37181
12155,"sklearn.pipeline.C3768b8d8a65246(n18=sklearn.pipeline.C3768b8d8a64b4a(n19=sklearn.pipeline.Ce2f49f1d489(n20=sklearn.compose._column_transformer.C3768b8d8a6309b(n21=sklearn.preprocessing._function_transformer.C3768b8d8a62da5),n22=fastsklearnfeature.transformations.OneDivisionTransformation.C58a78e277053d),n23=sklearn.pipeline.C3768b8d8a64714(n24=sklearn.compose._column_transformer.C3768b8d8a641b7(n25=sklearn.preprocessing._function_transformer.C3768b8d8a6404f),n26=fastsklearnfeature.transformations.MinMaxScalingTransformation.C3768b8d8a644e4)),n27=fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C3768b8d8a65088,c=sklearn.linear_model.logistic.LogisticRegression)"
12156,"sklearn.pipeline.C3768b8d8a64b4a(n19=sklearn.pipeline.Ce2f49f1d489(n20=sklearn.compose._column_transformer.C3768b8d8a6309b(n21=sklearn.preprocessing._function_transformer.C3768b8d8a62da5),n22=fastsklearnfeature.transformations.OneDivisionTransformation.C58a78e277053d),n23=sklearn.pipeline.C3768b8d8a64714(n24=sklearn.compose._column_transformer.C3768b8d8a641b7(n25=sklearn.preprocessing._function_transformer.C3768b8d8a6404f),n26=fastsklearnfeature.transformations.MinMaxScalingTransformation.C3768b8d8a644e4))"
12157,"sklearn.pipeline.Ce2f49f1d489(n20=sklearn.compose._column_transformer.C3768b8d8a6309b(n21=sklearn.preprocessing._function_transformer.C3768b8d8a62da5),n22=fastsklearnfeature.transformations.OneDivisionTransformation.C58a78e277053d)"
12158,sklearn.compose._column_transformer.C3768b8d8a6309b(n21=sklearn.preprocessing._function_transformer.C3768b8d8a62da5)
12159,sklearn.preprocessing._function_transformer.C3768b8d8a62da5
12160,fastsklearnfeature.transformations.OneDivisionTransformation.C58a78e277053d
12161,"sklearn.pipeline.C3768b8d8a64714(n24=sklearn.compose._column_transformer.C3768b8d8a641b7(n25=sklearn.preprocessing._function_transformer.C3768b8d8a6404f),n26=fastsklearnfeature.transformations.MinMaxScalingTransformation.C3768b8d8a644e4)"
12162,sklearn.compose._column_transformer.C3768b8d8a641b7(n25=sklearn.preprocessing._function_transformer.C3768b8d8a6404f)
12163,sklearn.preprocessing._function_transformer.C3768b8d8a6404f
12164,fastsklearnfeature.transformations.MinMaxScalingTransformation.C3768b8d8a644e4
12165,fastsklearnfeature.transformations.HigherOrderCommutativeTransformation.C3768b8d8a65088
12166,"sklearn.pipeline.C3768c29dfb5eca(n1=sklearn.compose._column_transformer.C3768c29dfb5c95(n2=sklearn.preprocessing._function_transformer.C3768c29dfb5a6e),c=sklearn.linear_model.logistic.LogisticRegression)"
12167,sklearn.compose._column_transformer.C3768c29dfb5c95(n2=sklearn.preprocessing._function_transformer.C3768c29dfb5a6e)
12168,sklearn.preprocessing._function_transformer.C3768c29dfb5a6e
12169,"sklearn.pipeline.C3768c2e8b897cb(n1=sklearn.compose._column_transformer.C3768c2e8b88ef9(n2=sklearn.preprocessing._function_transformer.C58a79e4127410),c=sklearn.linear_model.logistic.LogisticRegression)"
12170,sklearn.compose._column_transformer.C3768c2e8b88ef9(n2=sklearn.preprocessing._function_transformer.C58a79e4127410)
12171,sklearn.preprocessing._function_transformer.C58a79e4127410
12172,"sklearn.pipeline.C3768c39b0f59e5(n3=sklearn.compose._column_transformer.C3768c39b0f5210(n4=sklearn.preprocessing._function_transformer.C3768c39b0f4f18),n5=fastsklearnfeature.transformations.OneHotTransformation.C3768c39b0f5702,c=sklearn.linear_model.logistic.LogisticRegression)"
12173,sklearn.compose._column_transformer.C3768c39b0f5210(n4=sklearn.preprocessing._function_transformer.C3768c39b0f4f18)
12174,sklearn.preprocessing._function_transformer.C3768c39b0f4f18
12175,fastsklearnfeature.transformations.OneHotTransformation.C3768c39b0f5702
12176,"sklearn.pipeline.C3768cb408d9031(n1=sklearn.impute.SimpleImputer,n2=sklearn.preprocessing._encoders.OneHotEncoder,c=sklearn.linear_model.logistic.LogisticRegression)"
12177,"sklearn.pipeline.C58a7fae483672(n1=sklearn.compose._column_transformer.C3768fcced21e3d(n2=sklearn.preprocessing._function_transformer.C3768fcced21c2a),c=sklearn.linear_model.logistic.LogisticRegression)"
12178,sklearn.compose._column_transformer.C3768fcced21e3d(n2=sklearn.preprocessing._function_transformer.C3768fcced21c2a)
12179,sklearn.preprocessing._function_transformer.C3768fcced21c2a
12180,"sklearn.pipeline.C3768fcf1604b57(n3=sklearn.pipeline.C3768fcf16045eb(n4=sklearn.pipeline.C3768fcf16038b6(n5=sklearn.compose._column_transformer.C58a7fb1bcd235(n6=sklearn.preprocessing._function_transformer.C3768fcf16033a3)),n7=sklearn.pipeline.C3768fcf16042fa(n8=sklearn.compose._column_transformer.C3768fcf1604169(n9=sklearn.preprocessing._function_transformer.C3768fcf1604020))),n10=fastsklearnfeature.transformations.IdentityTransformation.C3768fcf16049f1,c=sklearn.linear_model.logistic.LogisticRegression)"
12181,"sklearn.pipeline.C3768fcf16045eb(n4=sklearn.pipeline.C3768fcf16038b6(n5=sklearn.compose._column_transformer.C58a7fb1bcd235(n6=sklearn.preprocessing._function_transformer.C3768fcf16033a3)),n7=sklearn.pipeline.C3768fcf16042fa(n8=sklearn.compose._column_transformer.C3768fcf1604169(n9=sklearn.preprocessing._function_transformer.C3768fcf1604020)))"
12182,sklearn.pipeline.C3768fcf16038b6(n5=sklearn.compose._column_transformer.C58a7fb1bcd235(n6=sklearn.preprocessing._function_transformer.C3768fcf16033a3))
12183,sklearn.compose._column_transformer.C58a7fb1bcd235(n6=sklearn.preprocessing._function_transformer.C3768fcf16033a3)
12184,sklearn.preprocessing._function_transformer.C3768fcf16033a3
12185,sklearn.pipeline.C3768fcf16042fa(n8=sklearn.compose._column_transformer.C3768fcf1604169(n9=sklearn.preprocessing._function_transformer.C3768fcf1604020))
12186,sklearn.compose._column_transformer.C3768fcf1604169(n9=sklearn.preprocessing._function_transformer.C3768fcf1604020)
12187,sklearn.preprocessing._function_transformer.C3768fcf1604020
12188,fastsklearnfeature.transformations.IdentityTransformation.C3768fcf16049f1
12189,"sklearn.pipeline.C58a8062f8e36d(n11=sklearn.pipeline.C376903ddb8d916(n12=sklearn.pipeline.C376903ddb8c27e(n13=sklearn.compose._column_transformer.C376903ddb8bf48(n14=sklearn.preprocessing._function_transformer.C376903ddb8bc46)),n15=sklearn.pipeline.C376903ddb8d29b(n16=sklearn.compose._column_transformer.C58a8062f8e17d(n17=sklearn.preprocessing._function_transformer.C376903ddb8cc97))),n18=fastsklearnfeature.transformations.FastGroupByThenTransformation.C376903ddb8dfde,c=sklearn.linear_model.logistic.LogisticRegression)"
12190,"sklearn.pipeline.C376903ddb8d916(n12=sklearn.pipeline.C376903ddb8c27e(n13=sklearn.compose._column_transformer.C376903ddb8bf48(n14=sklearn.preprocessing._function_transformer.C376903ddb8bc46)),n15=sklearn.pipeline.C376903ddb8d29b(n16=sklearn.compose._column_transformer.C58a8062f8e17d(n17=sklearn.preprocessing._function_transformer.C376903ddb8cc97)))"
12191,sklearn.pipeline.C376903ddb8c27e(n13=sklearn.compose._column_transformer.C376903ddb8bf48(n14=sklearn.preprocessing._function_transformer.C376903ddb8bc46))
12192,sklearn.compose._column_transformer.C376903ddb8bf48(n14=sklearn.preprocessing._function_transformer.C376903ddb8bc46)
12193,sklearn.preprocessing._function_transformer.C376903ddb8bc46
12194,sklearn.pipeline.C376903ddb8d29b(n16=sklearn.compose._column_transformer.C58a8062f8e17d(n17=sklearn.preprocessing._function_transformer.C376903ddb8cc97))
12195,sklearn.compose._column_transformer.C58a8062f8e17d(n17=sklearn.preprocessing._function_transformer.C376903ddb8cc97)
12196,sklearn.preprocessing._function_transformer.C376903ddb8cc97
12197,fastsklearnfeature.transformations.FastGroupByThenTransformation.C376903ddb8dfde
12198,"sklearn.pipeline.C376921b8996f61(n1=sklearn.compose._column_transformer.C376921b89960ef(n2=sklearn.preprocessing._function_transformer.C58a835f4288aa),c=sklearn.linear_model.logistic.LogisticRegression)"
12199,sklearn.compose._column_transformer.C376921b89960ef(n2=sklearn.preprocessing._function_transformer.C58a835f4288aa)
12200,sklearn.preprocessing._function_transformer.C58a835f4288aa
12201,"sklearn.pipeline.C376921d21840a0(n1=sklearn.compose._column_transformer.C376921d218375f(n2=sklearn.preprocessing._function_transformer.C58a8361cf37d9),c=sklearn.linear_model.logistic.LogisticRegression)"
12202,sklearn.compose._column_transformer.C376921d218375f(n2=sklearn.preprocessing._function_transformer.C58a8361cf37d9)
12203,sklearn.preprocessing._function_transformer.C58a8361cf37d9
12204,"sklearn.pipeline.C58a83622a2001(n3=sklearn.compose._column_transformer.C376921d5a53d49(n4=sklearn.preprocessing._function_transformer.C376921d5a53b49),n5=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.MDLPDiscretizerTransformation,c=sklearn.linear_model.logistic.LogisticRegression)"
12205,sklearn.compose._column_transformer.C376921d5a53d49(n4=sklearn.preprocessing._function_transformer.C376921d5a53b49)
12206,sklearn.preprocessing._function_transformer.C376921d5a53b49
12207,fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.MDLPDiscretizerTransformation
12208,"sklearn.pipeline.C376921de5e9da7(n6=sklearn.compose._column_transformer.C58a83630975d7(n7=sklearn.preprocessing._function_transformer.C376921de5e9824),n8=fastsklearnfeature.transformations.mdlp_discretization.MDLPDiscretizerTransformation.MDLPDiscretizerTransformation,c=sklearn.linear_model.logistic.LogisticRegression)"
12209,sklearn.compose._column_transformer.C58a83630975d7(n7=sklearn.preprocessing._function_transformer.C376921de5e9824)
12210,sklearn.preprocessing._function_transformer.C376921de5e9824
